posNr;kurztext;einheit;menge;ep;gp;source;riskLevel;calculationStatus;reasons;warning
462;Fahrzeugkosten Werkstattwagen;km;500.0;0.55;275.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Fahrzeugkosten km V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 90–90 €/km, Ø 90 €/km, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis. · RLC Calibration Guard V8: Fahrzeugkosten pro km kalibriert. · RLC Marktindex V15: Preisbasis 2024 auf "
291;Handschachtung;m3;3.0;90.0;270.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Handschachtung m³ plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Calibration Guard V9: Handschachtun"
322;Erdleitung;m;90.0;2.8;252.0;technical-parser+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Erdleitung m als leichte lineare Position plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 2.8–2.8 €/m, Ø 2.8 €/m, Confidence 0.44. Nur Vergleichswert, kein finaler Kalkulationspreis."
037;Hecken und Buschwerk roden;m2;50.0;5.0;250.0;rule-engine+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Hecken und Buschwerk roden m² plausibilisiert. Keine X84-/Angebotsbasis verw
362;Dokumentation;Psch;1.0;250.0;250.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Dokumentation/Vermessung/Bestandspläne/As-Built hängt stark von Projektumfang, Bauzeit, Vermessungsterminen, GNSS-/Tachymeteraufnahmen, CAD-Nachbearbeitung, Datenformaten, Übergabeunterlagen, Auftraggeberabstimmung und digitaler Nachweisführung ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Einfache Dokumentation P
385;Dokumentation;Psch;1.0;250.0;250.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Dokumentation/Vermessung/Bestandspläne/As-Built hängt stark von Projektumfang, Bauzeit, Vermessungsterminen, GNSS-/Tachymeteraufnahmen, CAD-Nachbearbeitung, Datenformaten, Übergabeunterlagen, Auftraggeberabstimmung und digitaler Nachweisführung ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Einfache Dokumentation P
411;Dokumentation;Psch;1.0;250.0;250.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;Nur Regel-Engine-Fallback verwendet · Erhöhtes Kalkulationsrisiko · Bestandsanschluss technisch prüfen · Kontextabhängige Position: Dokumentation/Vermessung/Bestandspläne/As-Built hängt stark von Projektumfang, Bauzeit, Vermessungsterminen, GNSS-/Tachymeteraufnahmen, CAD-Nachbearbeitung, Datenformaten, Übergabeunterlagen, Auftraggeberabstimmung und digitaler Nachweisführung ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Einfache Dokumentation P
162;Runddraht;m;30.0;8.3;249.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Runddraht m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Runddraht m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
208;Erschwerniszuschlag - Kabelquerungen;m;5.0;49.5;247.5;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag Kabelquerungen m V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 49.5–49.5 €/m, Ø 49.5 €/m, Confidence 0.45. Nur Vergleichswert, kein finaler Kalkulationsp"
258;Losflansch PN 16;Stk;4.0;61.1;244.4;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Losflansch PN16 klein St V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Calibration Guard V9: Lo"
437;Trassenwarnband Kabel;m;550.0;0.44;242.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Trassenwarnband Kabel/Zulage m V12 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Trassenwarnband Kabel/Zulage m V12 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
167;Stromantrag;Stck;1.0;241.21;241.21;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 1 Stck, EP 241.21, GP 241.21."
222;Kernbohrungen;cm;60.0;3.9;234.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Kernbohrungen cm V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 3.9–3.9 "
065;Unterlage reinigen vor Schichtenverbund Straße;m2;350.0;0.66;231.0;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Unterlage reinigen vor Schichtenverbund m² V13 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Calibration Guard V9: Schichtenverbund/Zulage ohne X84 als leichte Nebenleistung kalibriert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 0.66 wurde auf 0.99 €/m2 kalibriert. · Kein X84 im akt"
137;Formstücke für GGG - Bögen;Stck;3.0;75.57;226.71;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 75.57, GP 226.71.
340;Formstücke für GG - Auslaufklappe;Stck;3.0;75.57;226.71;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 3 Stck, EP 75.57, GP 226.71.
147;Auffüllmaterial;m3;5.0;45.0;225.0;rlc-family-fallback-entsorgung-recalculated;high;needs_review;HIGH_RISK | STATUS_needs_review | FALLBACK | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC Family-Mismatch-Guard: Firmenkalibrierung blockiert. LV-Familie ""entsorgung"" passt nicht zur Kalibrierungsbasis ""auffuellung"". · RLC Block+Recalculate: technical-parser Ergebnis blockiert; kein belastbarer Alternativ-EP gefunden. · RLC Family-Fallback-Recalculate: Aushub/Boden entsorgen inkl. Laden, Transport und Kippe: techni"
103;Kreuzung Durchläße / Bachquerung;Stck;4.0;52.89;211.56;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 4 Stck, EP 52.89, GP 211.56."
194;Zulage Abdeckplatte;Stk;1.0;211.01;211.01;database;low;ok;WARNING;Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt.
277;Hinweisschilder;Stk;3.0;69.65;208.95;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Autonomous Family Guard aktiv: Hinweisschilder St V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Hinweisschilder St V15 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
209;Erschwerniszuschlag - Leitungsquerungen;m;5.0;41.0;205.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis hängt stark von Bauzeit, Verkehrsführung, Platzverhältnissen, Auflagen und Bauablauf ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Erschwerniszuschlag Leitungsquerungen m V11 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Vergleich: 49.5–49.5 €/m, Ø 49.5 €/m, Confidence 0.45. Nur Vergleichswert, kein finaler Kalkulatio"
336;Kernbohrungen DN 225;cm;60.0;3.35;201.0;rule-engine+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Spezialtiefbau/schwierige Bauverfahren hängt stark von Bauverfahren, Baugrund, Verbau, Wasserhaltung, Spezialgeräten, Vortrieb, Pressung, Platzverhältnissen, Risiken, Dokumentation und Rückbau ab. Historische Preise nur als Orientierung verwenden. · RLC No-X84 Autonomous Family Guard aktiv: Kernbohrungen DN200/DN225 cm V17 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · Global Knowledge Verglei"
066;Schichtenverbund herstellen Straße;m2;350.0;0.57;199.5;technical-parser+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: V20: Schichtenverbund herstellen m² plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC Calibration Guard V9: Schichtenverbund/Zulage ohne X84 als leichte Nebenleistung kalibriert. · RLC Marktindex V15: Preisbasis 2024 auf aktuelle Kalkulation marktbedingt fortgeschrieben. · Alter EP 0.57 wurde auf 0.99 €/m2 kalibriert. · Kein X84 im aktuellen Proj"
457;Motorflex;h;15.0;13.2;198.0;recipe+no-x84-family-guard+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Motorflex h V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig. · RLC No-X84 Autonomous Family Guard aktiv: Motorflex h V16 plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
358;Endstopfen permanent 14 mm;Stck;12.0;16.48;197.76;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 12 Stck, EP 16.48, GP 197.76."
408;Endstopfen permanent 14 mm;Stck;12.0;16.48;197.76;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 12 Stck, EP 16.48, GP 197.76."
261;T-Stück (50/50/50) mit Flanschen;Stk;1.0;194.9;194.9;database;low;ok;WARNING;Firmen-Datenbank Exact/Strong Match verwendet. X84 wurde nicht als Kalkulationsgrundlage benutzt.
129;Fettfreie Isolierbinde;Stck;2.0;90.0;180.0;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 2 Stck, EP 90, GP 180."
195;Zulage seitl. Zulauf PP;Stk;1.0;180.0;180.0;recipe+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Autonomous Family Guard aktiv: Zulage seitlicher Zulauf St plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
260;Übergangsstück DN 50 / DN 50;Stk;2.0;90.0;180.0;technical-parser+no-x84-family-guard;medium;warning;STATUS_warning | NO_X84_GUARD | WARNING;"Technische RLC-Komponentenkalkulation verwendet. Firmenpreise und Baustellenbedingungen prüfen. · RLC Technical Parser priorisiert vor Cache, Rule-Engine und OpenAI. · RLC No-X84 Autonomous Family Guard aktiv: Übergangsstück DN 50 St plausibilisiert. Keine X84-/Angebotsbasis verwendet; Position bleibt prüfpflichtig."
303;Verzinkte Fittings aller Art;Stck;10.0;17.57;175.7;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 10 Stck, EP 17.57, GP 175.7."
331;Haube;Stck;6.0;27.48;164.88;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 6 Stck, EP 27.48, GP 164.88."
360;Einzelzugabdichtung 14 mm;Stck;10.0;16.48;164.8;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 10 Stck, EP 16.48, GP 164.8."
410;Einzelzugabdichtung 14 mm;Stck;10.0;16.48;164.8;recipe;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;"Universeller RLC-Preisresolver verwendet. Kein spezifisches Rezept gefunden; Firmenpreise und Baustellenbedingungen prüfen. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 10 Stck, EP 16.48, GP 164.8."
364;Dichtkappen;Stck;2.0;75.57;151.14;rule-engine;high;needs_review;HIGH_RISK | STATUS_needs_review | WARNING;Nur Regel-Engine-Fallback verwendet · Kontextabhängige Position: Preis muss aus Projektparametern urkalkuliert werden. Datenbankpreis nur als historischer Vergleich. · RLC No-X84 Outlier-Guard: Position ohne X84/Angebotsbasis darf nicht automatisch als sicher bewertet werden. · Menge 2 Stck, EP 75.57, GP 151.14.
